marathon,age,ageRand,gender,clocktime,chiptime,split_10k,split_half,split_30k,split_40k
NYC_2011,49.0,49.14,F,304.0167,269.5667,63.87,134.18,189.3,255.02
NYC_2011,45.0,45.78,F,331.8333,269.5667,60.48,129.28,189.03,255.78
NYC_2011,31.0,31.83,F,332.5,269.5667,66.67,139.6,197.85,256.57
NYC_2011,52.0,52.56,M,304.1667,269.5667,58.25,122.48,179.83,255.22
NYC_2011,37.0,37.35,F,329.75,269.5667,56.65,121.63,179.27,254.97
NYC_2011,39.0,39.18,M,273.1833,269.5667,52.98,117.55,177.42,254.75
NYC_2011,52.0,52.65,M,331.55,269.5667,63.75,134.48,190.32,255.23
NYC_2011,49.0,49.66,M,332.8333,269.5667,60.47,126.35,185.65,253.6
NYC_2011,28.0,28.12,F,304.6333,269.5667,54.3,119.75,179.43,255.98
NYC_2011,50.0,50.31,M,304.6,269.5667,61.32,131.47,188.97,255.13
NYC_2011,47.0,47.73,F,303.1833,269.5667,59.62,130.67,186.98,254.63
NYC_2011,33.0,33.98,M,304.1,269.5833,60.2,129.43,185.73,254.83
NYC_2011,32.0,33.0,F,330.2667,269.5833,54.9,121.7,179.65,253.38
NYC_2011,54.0,54.72,F,336.0333,269.5833,63.43,133.72,190.48,254.6
NYC_2011,35.0,35.75,F,300.8,269.5833,60.47,128.23,186.2,254.83
NYC_2011,43.0,43.11,F,329.6833,269.5833,59.03,128.98,189.42,257.02
NYC_2011,43.0,43.21,F,304.2667,269.6,60.27,128.9,186.8,255.22
NYC_2011,38.0,38.45,F,330.2667,269.6,60.43,128.67,187.72,255.48
NYC_2011,45.0,45.07,M,300.7667,269.6,53.27,114.02,170.23,254.33
NYC_2011,43.0,43.08,F,305.4,269.6167,56.95,125.17,183.78,255.07
NYC_2011,26.0,26.94,F,273.65,269.6167,58.82,128.0,187.8,255.97
NYC_2011,43.0,43.87,F,332.55,269.6167,58.43,125.45,184.1,254.85
NYC_2011,37.0,37.6,M,303.1167,269.6167,57.77,124.33,181.52,257.45
NYC_2011,42.0,42.69,F,334.6667,269.6333,64.02,134.97,190.2,255.62
NYC_2011,51.0,51.13,M,330.4,269.6333,54.15,116.18,177.88,253.53
NYC_2011,30.0,30.13,F,331.1167,269.6333,62.35,132.23,189.47,256.03
NYC_2011,44.0,44.07,M,330.5333,269.6333,58.7,126.9,189.57,255.73
NYC_2011,35.0,35.63,M,273.5333,269.6333,61.18,130.27,189.15,255.85
NYC_2011,41.0,41.69,F,332.4667,269.6333,60.93,130.97,188.43,256.1
NYC_2011,36.0,36.75,M,271.65,269.6333,56.05,122.25,184.12,254.57
NYC_2011,46.0,46.81,F,329.7167,269.6333,54.53,120.3,180.23,254.2
NYC_2011,37.0,37.29,F,333.1167,269.65,59.62,128.33,187.57,255.25
NYC_2011,54.0,54.09,M,303.1833,269.65,55.42,120.07,177.52,251.73
NYC_2011,28.0,28.31,M,334.9,269.65,34.75,134.02,167.95,236.27
NYC_2011,34.0,34.14,F,329.9,269.65,61.12,133.4,191.42,256.72
NYC_2011,43.0,43.84,F,304.4333,269.65,61.98,131.85,190.77,255.18
NYC_2011,37.0,38.0,M,301.0833,269.65,59.4,124.28,181.58,252.95
NYC_2011,27.0,27.93,F,330.6167,269.65,60.98,129.22,186.43,255.15
NYC_2011,41.0,41.62,M,300.8167,269.65,54.48,118.03,177.4,254.65
NYC_2011,36.0,36.37,F,302.0667,269.65,62.33,131.18,188.65,256.28
NYC_2011,44.0,44.4,M,333.9667,269.65,59.62,125.52,183.23,254.57
NYC_2011,48.0,48.2,F,335.1333,269.6667,63.8,135.38,192.37,256.58
NYC_2011,44.0,44.89,F,299.9667,269.6667,59.65,128.85,186.65,254.8
NYC_2011,42.0,42.79,M,329.7833,269.6667,55.8,122.12,181.6,255.48
NYC_2011,53.0,53.69,M,303.1,269.6667,59.4,125.87,181.52,255.45
NYC_2011,24.0,24.56,M,301.8,269.6667,56.52,120.47,179.45,253.5
NYC_2011,26.0,26.2,M,303.0167,269.6667,55.7,120.03,179.73,255.12
NYC_2011,31.0,31.46,F,329.85,269.6667,64.02,133.57,188.67,254.97
NYC_2011,50.0,50.0,M,332.5,269.6833,61.82,128.3,183.47,253.43
NYC_2011,45.0,45.19,F,333.6,269.6833,60.15,126.65,184.22,255.52
NYC_2011,46.0,46.71,F,273.1167,269.6833,61.18,133.0,188.88,254.73
NYC_2011,42.0,42.72,M,301.2167,269.6833,56.92,124.02,181.9,255.1
NYC_2011,44.0,44.53,M,329.7833,269.6833,56.5,122.12,181.62,255.48
NYC_2011,30.0,30.52,F,272.5667,269.6833,60.12,126.68,184.35,254.97
NYC_2011,34.0,34.98,F,332.4,269.6833,60.55,131.1,190.37,255.82
NYC_2011,50.0,50.56,M,303.4,269.6833,55.93,119.15,176.67,254.47
NYC_2011,40.0,40.98,F,303.2667,269.6833,57.02,125.23,182.78,254.77
NYC_2011,33.0,33.15,M,272.0667,269.7,49.18,103.92,151.87,248.4
NYC_2011,30.0,30.11,M,303.6333,269.7,53.83,113.88,164.75,249.62
NYC_2011,45.0,45.68,F,303.95,269.7,57.13,127.57,184.35,256.32
NYC_2011,40.0,40.7,F,271.05,269.7,56.23,123.4,182.17,255.67
NYC_2011,36.0,36.42,M,334.9167,269.7,63.33,132.68,186.93,256.17
NYC_2011,40.0,40.33,M,303.1667,269.7,56.18,119.28,176.87,251.58
NYC_2011,50.0,50.15,F,273.1,269.7,61.22,133.02,188.9,254.77
NYC_2011,48.0,48.18,F,269.7167,269.7,62.85,134.05,190.87,255.88
NYC_2011,54.0,54.88,M,331.2833,269.7,61.47,129.67,185.75,254.48
NYC_2011,33.0,33.2,F,330.4,269.7,59.15,128.58,187.68,255.45
NYC_2011,24.0,24.15,F,305.2667,269.7167,59.63,132.27,189.17,255.73
NYC_2011,24.0,24.66,F,304.6,269.7167,54.57,115.0,180.37,254.43
NYC_2011,50.0,50.17,M,331.9333,269.7167,55.08,119.17,180.43,254.47
NYC_2011,47.0,47.05,M,301.9167,269.7167,57.68,122.78,178.68,252.62
NYC_2011,47.0,48.0,M,334.4833,269.7333,61.65,130.72,188.53,258.17
NYC_2011,25.0,25.27,M,329.9333,269.7333,57.88,124.0,182.95,254.88
NYC_2011,43.0,43.01,M,302.2167,269.7333,57.65,121.27,176.15,249.87
NYC_2011,40.0,40.77,F,301.9,269.75,54.98,120.2,179.0,254.0
NYC_2011,57.0,57.3,M,304.3167,269.75,57.95,124.53,182.2,254.72
NYC_2011,33.0,33.35,M,303.6167,269.75,57.82,125.18,185.02,255.58
NYC_2011,32.0,32.7,M,330.65,269.75,55.45,118.5,178.63,252.63
NYC_2011,45.0,45.38,M,330.0167,269.75,52.07,114.78,171.47,252.07
NYC_2011,38.0,38.35,M,304.1333,269.75,60.78,131.6,190.37,255.53
NYC_2011,49.0,49.69,M,302.2,269.75,58.18,126.77,185.05,255.12
NYC_2011,33.0,33.43,F,331.2333,269.75,55.67,122.37,181.43,254.47
NYC_2011,31.0,31.96,M,301.4333,269.7667,57.77,126.77,185.78,256.3
NYC_2011,43.0,43.66,M,337.2333,269.7667,60.35,128.9,185.42,253.47
NYC_2011,37.0,37.4,F,302.9667,269.7667,65.03,139.45,194.08,255.77
NYC_2011,50.0,50.93,M,304.3,269.7667,59.25,128.58,186.77,255.57
NYC_2011,38.0,38.83,F,271.3333,269.7667,58.62,129.97,192.22,257.82
NYC_2011,42.0,42.79,M,330.05,269.7833,60.98,133.4,192.28,256.57
NYC_2011,57.0,57.21,M,274.1833,269.7833,58.08,124.6,181.82,254.7
NYC_2011,49.0,49.96,M,301.5167,269.7833,55.6,117.47,176.53,253.25
NYC_2011,32.0,32.22,F,304.4667,269.7833,57.98,124.95,184.42,256.25
NYC_2011,50.0,50.64,F,330.2167,269.7833,61.02,128.47,184.28,253.87
NYC_2011,43.0,43.29,F,336.5333,269.7833,66.4,138.58,195.57,256.95
NYC_2011,48.0,48.91,F,303.2667,269.7833,61.13,128.53,185.8,255.15
NYC_2011,40.0,40.76,M,304.05,269.8,55.5,119.1,178.53,256.65
NYC_2011,41.0,41.27,F,330.7,269.8,60.38,129.87,188.03,255.83
NYC_2011,31.0,31.14,F,331.45,269.8167,59.08,126.75,184.35,255.07
NYC_2011,49.0,49.56,F,337.1333,269.8167,64.63,134.35,190.93,255.23
NYC_2011,31.0,31.57,M,300.5833,269.8167,60.35,128.88,189.98,258.05
NYC_2011,36.0,36.34,M,335.5667,269.8167,57.52,120.13,177.62,252.75
NYC_2011,28.0,28.92,F,335.45,269.8167,61.75,132.22,189.43,256.72
NYC_2011,37.0,37.49,F,337.1333,269.8167,64.67,134.37,190.93,255.25
NYC_2011,27.0,27.72,F,300.8667,269.8167,52.93,116.92,179.23,256.48
NYC_2011,31.0,31.37,F,331.45,269.8167,59.08,126.77,184.35,255.05
NYC_2011,54.0,54.05,M,331.4167,269.8167,55.93,119.05,175.65,253.03
NYC_2011,48.0,48.73,M,304.9833,269.8167,54.95,118.87,178.33,254.8
NYC_2011,38.0,38.43,M,331.9333,269.8333,57.13,123.07,179.33,253.38
NYC_2011,39.0,39.46,F,300.0,269.8333,51.93,118.83,178.33,254.77
NYC_2011,27.0,27.4,M,303.7,269.8333,56.57,121.5,181.75,255.2
NYC_2011,38.0,38.29,M,301.9167,269.8333,57.75,125.13,183.65,255.87
NYC_2011,52.0,52.07,M,303.35,269.8333,56.35,118.38,175.73,255.62
NYC_2011,28.0,28.71,M,305.5333,269.8333,57.72,126.2,183.28,254.8
NYC_2011,45.0,45.81,F,334.0833,269.8333,59.02,125.52,181.88,254.1
NYC_2011,49.0,49.75,F,333.3667,269.85,0.0,0.0,0.0,0.0
NYC_2011,35.0,35.9,M,301.8833,269.85,60.15,128.57,187.28,255.45
NYC_2011,28.0,28.89,F,301.8833,269.85,60.15,128.58,187.3,255.45
NYC_2011,39.0,39.94,M,334.8167,269.85,62.37,130.82,185.98,255.92
NYC_2011,34.0,34.94,M,301.9167,269.85,57.75,125.7,183.53,255.87
NYC_2011,50.0,50.51,M,304.2667,269.8667,57.8,124.67,182.92,254.12
NYC_2011,29.0,29.98,F,331.65,269.8667,63.63,134.35,189.83,255.87
NYC_2011,51.0,51.04,M,300.4833,269.8667,58.58,124.6,182.63,254.78
NYC_2011,39.0,39.93,F,304.3833,269.8667,57.17,123.48,184.77,256.48
NYC_2011,49.0,49.67,M,302.6333,269.8833,58.8,127.83,184.52,254.43
NYC_2011,49.0,49.32,F,335.2667,269.8833,61.42,131.52,189.47,256.05
NYC_2011,41.0,41.77,M,300.5,269.8833,52.82,114.63,175.15,253.95
NYC_2011,43.0,43.35,F,330.1,269.8833,59.85,127.93,186.63,256.65
NYC_2011,44.0,44.73,M,301.5833,269.8833,52.47,117.15,177.2,254.72
NYC_2011,45.0,45.01,F,330.2167,269.8833,62.85,132.18,189.43,0.0
NYC_2011,51.0,51.74,F,302.6333,269.8833,58.82,127.85,184.65,255.13
NYC_2011,37.0,37.44,F,304.1833,269.8833,59.38,124.83,184.8,255.95
NYC_2011,48.0,48.29,F,303.7333,269.8833,61.78,133.35,191.33,256.88
NYC_2011,37.0,37.28,F,300.7833,269.8833,52.33,117.4,176.38,256.07
NYC_2011,35.0,35.45,M,331.9,269.8833,61.25,129.65,186.82,256.12
NYC_2011,24.0,24.51,M,302.05,269.8833,46.85,104.42,161.9,255.03
NYC_2011,23.0,23.45,F,330.6667,269.9,63.28,134.02,190.55,256.67
NYC_2011,36.0,36.93,M,272.5333,269.9,52.13,112.22,168.97,255.8
NYC_2011,34.0,34.8,M,335.85,269.9,69.3,143.53,200.53,256.27
NYC_2011,56.0,56.15,M,332.7167,269.9,58.5,123.85,179.7,254.87
NYC_2011,36.0,36.97,F,301.2833,269.9,57.68,122.38,179.5,254.28
NYC_2011,45.0,45.27,M,302.4667,269.9,53.87,115.28,167.63,251.8
NYC_2011,34.0,34.64,F,330.3667,269.9,58.45,125.0,182.28,255.1
NYC_2011,25.0,25.24,F,336.0,269.9,63.6,132.95,190.8,256.78
NYC_2011,46.0,46.78,M,302.0833,269.9,52.37,109.13,162.88,255.03
NYC_2011,54.0,54.61,M,269.9833,269.9,53.88,118.63,176.75,253.27
NYC_2011,67.0,67.75,M,330.2,269.9,52.68,115.62,178.02,254.73
NYC_2011,45.0,45.75,M,303.1333,269.9,61.38,129.82,186.28,253.4
NYC_2011,45.0,45.59,F,332.2167,269.9,66.5,143.22,194.57,256.57
NYC_2011,28.0,28.19,F,335.1333,269.9167,58.13,124.82,182.43,255.85
NYC_2011,37.0,37.89,M,300.65,269.9167,47.75,105.83,166.47,255.6
NYC_2011,34.0,34.13,M,331.65,269.9167,63.45,135.68,192.47,257.87
NYC_2011,42.0,42.82,M,330.3,269.9167,58.58,123.45,181.38,254.32
NYC_2011,42.0,42.03,M,331.4167,269.9167,64.2,136.88,194.23,256.67
NYC_2011,33.0,33.49,F,331.4167,269.9167,58.5,121.98,181.8,255.28
NYC_2011,48.0,48.56,M,272.3167,269.9333,49.35,108.65,172.25,254.13
NYC_2011,40.0,40.66,M,302.7167,269.9333,53.9,116.6,172.58,254.65
NYC_2011,40.0,40.44,F,304.3833,269.9333,61.62,130.18,186.75,255.12
NYC_2011,31.0,31.83,F,331.15,269.9333,63.95,135.62,193.2,257.02
NYC_2011,40.0,40.72,M,300.95,269.95,58.68,126.42,185.78,255.88
NYC_2011,40.0,40.58,F,302.3333,269.95,60.32,132.17,190.8,257.05
NYC_2011,42.0,42.82,F,331.1667,269.95,58.58,128.25,187.98,255.75
NYC_2011,64.0,64.67,M,304.0167,269.95,55.97,119.7,172.92,250.5
NYC_2011,29.0,29.45,M,300.65,269.95,56.12,122.23,181.52,255.2
NYC_2011,36.0,36.94,F,330.3,269.9667,59.45,123.48,181.43,254.38
NYC_2011,41.0,41.45,M,303.4167,269.9667,58.32,126.47,184.7,255.98
NYC_2011,30.0,30.79,F,301.2167,269.9667,59.37,135.05,192.68,257.5
NYC_2011,42.0,42.3,M,273.5667,269.9667,52.95,117.43,176.02,254.42
NYC_2011,35.0,35.26,F,332.8,269.9667,58.77,126.25,183.48,254.45
NYC_2011,37.0,37.31,M,270.9,269.9667,52.97,115.43,175.95,255.43
NYC_2011,50.0,50.8,M,330.5833,269.9833,56.17,120.6,180.23,254.27
NYC_2011,40.0,40.3,M,333.4667,269.9833,62.65,131.55,189.25,255.53
NYC_2011,65.0,65.25,F,302.7667,269.9833,55.5,119.93,179.32,255.6
NYC_2011,30.0,30.39,M,331.8333,269.9833,62.82,132.0,188.77,255.53
NYC_2011,63.0,63.3,F,331.7,269.9833,60.13,128.5,187.47,256.07
NYC_2011,30.0,30.1,M,300.6667,269.9833,52.53,118.68,180.0,254.5
NYC_2011,46.0,46.07,F,303.5833,269.9833,61.17,132.98,193.87,257.02
NYC_2011,25.0,25.42,F,334.7167,269.9833,62.72,133.55,190.72,256.12
NYC_2011,33.0,33.34,M,301.3167,269.9833,57.35,120.77,177.42,252.62
NYC_2011,54.0,54.75,M,273.9333,269.9833,54.98,119.65,176.17,254.27
NYC_2011,38.0,38.51,F,333.3,269.9833,68.28,136.32,190.82,256.48
NYC_2011,40.0,40.04,F,336.6833,269.9833,59.15,129.93,188.5,256.07
NYC_2011,50.0,50.29,M,270.0,270.0,0.0,0.0,0.0,0.0
NYC_2011,35.0,35.83,M,270.5333,270.0,56.35,125.42,182.12,255.2
NYC_2011,32.0,32.74,M,300.4333,270.0,57.03,124.23,182.33,253.63
NYC_2011,39.0,39.69,F,330.45,270.0,62.12,134.08,192.33,257.35
NYC_2011,28.0,28.07,F,336.7333,270.0,61.1,131.48,189.37,256.68
NYC_2011,37.0,37.57,F,273.3333,270.0,62.22,130.97,187.82,255.32
NYC_2011,41.0,41.82,F,270.0,270.0,0.0,0.0,0.0,0.0
NYC_2011,45.0,45.79,F,270.0,270.0,0.0,0.0,0.0,0.0
NYC_2011,41.0,41.22,M,302.3833,270.0,62.65,128.05,179.38,253.87
NYC_2011,37.0,37.16,F,336.15,270.0,60.45,135.83,194.02,258.48
NYC_2011,37.0,37.52,M,331.3667,270.0167,59.73,126.08,182.95,251.92
NYC_2011,43.0,43.67,F,335.7,270.0167,60.9,129.47,188.08,256.1
NYC_2011,29.0,29.57,M,273.4333,270.0167,53.03,112.92,176.82,254.2
NYC_2011,30.0,30.81,M,271.0833,270.0167,52.9,117.35,179.0,254.9
NYC_2011,36.0,36.25,M,301.6833,270.0167,55.27,121.23,180.87,256.08
NYC_2011,37.0,37.7,M,274.4,270.0167,55.98,118.63,173.63,251.78
NYC_2011,58.0,58.91,M,332.35,270.0167,58.23,126.45,183.12,254.75
NYC_2011,45.0,45.71,F,331.4333,270.0333,56.78,123.57,182.17,255.12
NYC_2011,41.0,41.25,M,300.4667,270.0333,52.97,114.0,172.05,251.58
NYC_2011,31.0,31.67,F,335.4833,270.0333,61.32,130.58,188.2,255.7
NYC_2011,24.0,24.47,M,332.85,270.0333,62.5,131.77,189.6,257.05
NYC_2011,37.0,37.73,F,334.3667,270.0333,65.28,134.45,190.62,256.55
NYC_2011,45.0,45.61,M,270.0333,270.0333,59.47,131.52,191.13,257.03
NYC_2011,46.0,46.48,M,330.6667,270.0333,63.05,134.35,188.98,253.92
NYC_2011,32.0,32.04,F,273.3333,270.0333,62.23,130.98,187.82,255.33
NYC_2011,36.0,36.55,M,301.2,270.05,59.27,127.45,186.75,255.85
NYC_2011,39.0,39.29,F,304.35,270.05,57.78,123.67,184.13,256.13
NYC_2011,35.0,35.22,M,303.6167,270.05,57.65,122.32,181.28,254.68
NYC_2011,41.0,41.67,M,304.3667,270.05,61.93,129.77,186.88,255.63
NYC_2011,27.0,27.71,F,303.9667,270.05,58.75,127.17,185.1,255.43
NYC_2011,33.0,33.86,F,331.9833,270.05,60.4,129.82,186.07,255.12
NYC_2011,26.0,26.75,F,333.4167,270.05,57.9,125.45,184.72,255.68
NYC_2011,55.0,55.09,F,336.6167,270.0667,62.07,133.35,189.92,256.08
NYC_2011,41.0,41.63,M,301.6333,270.0667,57.55,124.87,184.5,256.53
NYC_2011,53.0,53.5,M,303.0833,270.0667,59.23,126.88,183.12,255.22
NYC_2011,40.0,40.23,F,337.5333,270.0667,67.72,137.08,193.73,257.03
NYC_2011,29.0,29.67,M,330.3167,270.0667,63.15,134.37,187.87,254.85
NYC_2011,41.0,41.76,F,332.1,270.0667,57.72,124.65,182.87,255.38
NYC_2011,36.0,36.04,M,273.5833,270.0667,62.43,132.93,190.93,257.05
NYC_2011,39.0,39.66,F,303.8333,270.0833,66.75,137.15,194.0,257.17
NYC_2011,33.0,33.28,F,330.4667,270.0833,58.62,125.43,183.2,254.72
NYC_2011,38.0,38.6,F,301.0833,270.0833,63.9,132.65,191.17,256.4
NYC_2011,60.0,60.43,M,330.3833,270.0833,56.57,122.52,181.47,255.93
NYC_2011,45.0,45.2,M,332.8,270.1,63.1,133.52,189.5,255.95
NYC_2011,38.0,38.17,M,301.1,270.1,63.88,132.65,191.15,256.4
NYC_2011,18.0,18.77,M,334.85,270.1,63.92,134.48,191.45,257.83
NYC_2011,42.0,42.2,M,304.7833,270.1,58.07,125.05,185.12,256.42
NYC_2011,36.0,36.24,F,300.75,270.1,53.25,127.6,184.85,255.65
NYC_2011,51.0,51.98,M,333.9333,270.1,58.22,125.43,183.62,254.22
NYC_2011,40.0,40.8,F,332.45,270.1,57.67,123.88,183.67,255.98
NYC_2011,50.0,50.53,F,270.3333,270.1167,59.28,126.32,185.1,254.85
NYC_2011,39.0,39.76,F,301.1167,270.1167,63.88,132.65,191.15,256.4
NYC_2011,31.0,31.62,M,304.5333,270.1167,58.62,119.27,171.15,254.63
NYC_2011,40.0,40.85,M,273.9833,270.1167,54.13,118.4,179.27,253.97
NYC_2011,38.0,38.92,M,272.0333,270.1167,56.87,121.37,181.62,254.35
NYC_2011,33.0,33.51,M,331.7667,270.1167,61.0,132.9,188.43,256.27
NYC_2011,33.0,33.96,F,331.4167,270.1167,58.12,125.82,184.52,255.37
NYC_2011,50.0,50.95,M,301.3167,270.1333,54.63,118.92,182.42,254.78
NYC_2011,49.0,49.99,M,301.3167,270.1333,55.52,119.67,177.48,253.05
NYC_2011,30.0,30.35,F,331.55,270.1333,63.32,133.73,191.1,256.47
NYC_2011,35.0,35.71,M,303.9833,270.1333,64.38,135.47,192.65,256.57
NYC_2011,28.0,28.25,M,333.3833,270.15,54.43,116.88,175.25,254.45
NYC_2011,70.0,70.94,M,334.7833,270.15,61.38,132.07,189.63,256.37
NYC_2011,53.0,53.27,F,304.3,270.15,60.97,130.37,188.02,256.08
NYC_2011,52.0,52.03,F,331.7833,270.15,61.78,131.27,188.98,255.98
NYC_2011,39.0,39.11,M,304.0,270.15,64.4,135.47,192.65,256.57
NYC_2011,43.0,43.52,F,272.5833,270.15,51.2,114.25,173.42,252.63
NYC_2011,44.0,44.06,M,300.6667,270.1667,55.73,120.8,179.58,254.88
NYC_2011,46.0,46.43,M,304.7167,270.1667,60.63,129.37,186.37,255.8
NYC_2011,39.0,39.18,M,302.35,270.1667,59.62,125.82,181.38,0.0
NYC_2011,23.0,23.56,F,333.1,270.1667,58.4,125.67,184.77,255.03
NYC_2011,36.0,36.65,M,306.1167,270.1667,57.48,122.65,181.67,256.57
NYC_2011,25.0,25.67,F,330.45,270.1667,60.12,131.23,190.28,256.17
NYC_2011,40.0,40.06,M,302.4,270.1667,62.55,133.52,192.63,258.38
NYC_2011,42.0,42.06,M,272.55,270.1667,54.4,115.73,173.55,252.13
NYC_2011,22.0,22.39,M,330.1667,270.1667,59.05,130.13,193.27,258.28
NYC_2011,45.0,45.73,M,331.4333,270.1667,59.92,126.25,183.35,254.53
NYC_2011,40.0,40.32,M,332.2667,270.1833,64.03,130.93,184.25,247.2
NYC_2011,44.0,44.03,M,333.4667,270.1833,62.27,131.43,188.6,256.37
NYC_2011,40.0,40.06,M,270.4667,270.1833,52.32,111.92,165.28,252.22
NYC_2011,32.0,32.57,F,303.0167,270.1833,61.65,128.72,186.03,255.38
NYC_2011,24.0,24.11,M,303.6167,270.2,56.35,118.92,176.48,257.27
NYC_2011,33.0,33.49,M,331.5333,270.2,53.4,119.02,180.47,254.93
NYC_2011,43.0,43.12,M,300.9,270.2,53.72,129.52,188.52,258.98
NYC_2011,38.0,38.52,M,273.6167,270.2,51.38,116.65,175.23,254.35
NYC_2011,42.0,42.25,M,332.2667,270.2,64.02,130.85,184.2,247.2
NYC_2011,37.0,37.27,F,301.7333,270.2,56.28,120.92,179.38,254.63
NYC_2011,50.0,50.11,M,332.65,270.2,63.3,130.57,184.63,255.08
NYC_2011,28.0,28.94,F,336.45,270.2,62.3,131.13,188.92,255.82
NYC_2011,42.0,42.72,M,330.95,270.2167,61.08,131.48,189.27,255.83
NYC_2011,30.0,30.38,M,302.8167,270.2167,58.88,125.32,184.75,256.3
NYC_2011,45.0,45.55,M,334.65,270.2167,60.7,129.2,185.65,256.27
NYC_2011,31.0,31.57,F,334.55,270.2167,65.27,134.43,190.62,256.58
NYC_2011,28.0,28.19,F,330.4833,270.2167,58.23,124.7,182.58,254.8
NYC_2011,33.0,33.81,M,301.1667,270.2167,52.53,113.3,174.73,255.43
NYC_2011,25.0,25.64,M,332.1833,270.2333,63.25,132.73,190.42,256.47
NYC_2011,40.0,40.12,M,330.95,270.2333,61.08,131.45,189.3,255.85
NYC_2011,54.0,54.06,M,331.4167,270.2333,59.1,125.35,184.18,256.15
NYC_2011,46.0,46.1,F,273.6,270.2333,56.43,122.02,178.47,251.72
NYC_2011,40.0,40.25,M,330.9333,270.2333,61.1,131.48,189.27,255.82
NYC_2011,43.0,43.46,M,271.5833,270.25,50.18,107.0,166.72,253.77
NYC_2011,57.0,57.09,M,303.0,270.25,57.37,127.47,184.27,255.95
NYC_2011,26.0,26.44,F,272.7333,270.25,56.92,125.47,186.6,255.53
NYC_2011,37.0,37.68,F,330.75,270.25,57.1,126.62,186.98,256.37
NYC_2011,59.0,59.32,M,331.1167,270.25,58.65,125.32,183.65,255.9
NYC_2011,53.0,53.81,M,274.1,270.25,51.28,111.38,166.08,256.77
NYC_2011,32.0,32.88,F,334.5667,270.25,65.17,138.22,195.37,257.17
NYC_2011,54.0,54.16,F,270.25,270.25,0.0,0.0,0.0,0.0
NYC_2011,42.0,42.09,M,301.15,270.25,53.52,116.5,177.52,256.27
NYC_2011,34.0,34.37,F,305.3333,270.25,61.48,131.42,189.1,256.13
NYC_2011,21.0,21.6,F,301.25,270.2667,56.12,121.92,180.37,256.9
NYC_2011,27.0,27.54,M,305.3833,270.2667,66.22,137.4,192.42,256.5
NYC_2011,36.0,36.17,M,331.2833,270.2667,58.32,120.65,176.43,253.55
NYC_2011,49.0,49.12,M,335.0167,270.2667,60.52,126.37,183.28,253.65
NYC_2011,41.0,41.74,M,304.2167,270.2667,53.98,114.85,172.38,254.23
NYC_2011,47.0,47.82,M,300.7667,270.2667,59.75,130.12,186.27,256.07
NYC_2011,43.0,44.0,F,304.2167,270.2667,60.17,130.1,187.93,256.52
NYC_2011,29.0,29.12,F,305.3333,270.2667,61.48,131.42,189.12,256.15
NYC_2011,27.0,27.1,F,304.9333,270.2833,60.78,131.27,189.57,256.63
NYC_2011,34.0,34.67,M,332.9,270.2833,58.38,126.63,185.07,255.55
NYC_2011,26.0,26.7,F,332.9,270.2833,58.38,126.63,185.07,255.55
NYC_2011,34.0,34.52,F,301.4167,270.2833,57.85,127.53,186.23,255.63
NYC_2011,37.0,37.07,F,330.6667,270.3,58.58,124.82,184.08,256.68
NYC_2011,40.0,40.68,M,302.4333,270.3,55.6,118.83,172.85,254.9
NYC_2011,32.0,32.78,F,330.5667,270.3167,59.02,128.33,186.3,256.68
NYC_2011,46.0,46.98,M,301.9167,270.3167,55.7,120.38,185.47,255.35
NYC_2011,32.0,32.05,F,331.7333,270.3167,58.88,123.6,181.1,255.3
NYC_2011,39.0,39.61,M,304.1667,270.3167,60.05,126.07,182.0,255.8
NYC_2011,30.0,30.88,F,334.5167,270.3167,61.18,129.25,186.27,255.97
NYC_2011,57.0,57.03,F,302.2833,270.3333,59.03,128.12,186.85,255.68
NYC_2011,35.0,35.85,M,270.3333,270.3333,0.0,0.0,0.0,0.0
NYC_2011,49.0,49.99,F,305.3333,270.3333,55.95,121.82,179.1,255.62
NYC_2011,48.0,48.94,M,301.65,270.3333,56.57,121.4,176.57,254.97
NYC_2011,59.0,59.77,M,303.1833,270.3333,56.93,120.9,178.72,254.15
NYC_2011,39.0,39.78,M,301.9333,270.35,60.48,126.62,184.88,256.38
NYC_2011,59.0,59.38,M,301.8,270.35,60.27,129.45,186.27,255.6
NYC_2011,35.0,35.07,M,271.1833,270.35,49.82,113.33,176.17,255.3
NYC_2011,36.0,36.61,M,333.0833,270.35,59.03,123.6,180.42,255.37
NYC_2011,41.0,41.45,M,274.4667,270.35,53.97,116.1,177.1,253.55
NYC_2011,27.0,27.9,M,302.7833,270.35,56.4,122.5,183.6,257.02
NYC_2011,36.0,36.75,M,271.8833,270.3667,59.85,137.4,204.07,258.47
NYC_2011,44.0,44.88,M,333.5,270.3667,56.85,123.7,182.33,255.52
NYC_2011,45.0,45.8,M,304.5667,270.3667,58.82,125.65,185.13,253.78
NYC_2011,39.0,39.16,F,304.9833,270.3667,64.2,135.82,191.67,256.23
NYC_2011,44.0,44.24,F,330.5333,270.3667,55.58,122.78,182.42,254.92
NYC_2011,30.0,30.6,M,305.6167,270.3667,60.5,127.3,182.93,256.37
NYC_2011,62.0,62.33,M,330.9167,270.3667,60.9,128.65,187.87,255.85
NYC_2011,43.0,43.4,M,273.5167,270.3833,55.93,121.2,180.88,257.08
NYC_2011,54.0,54.23,F,271.8833,270.3833,56.55,123.68,182.65,255.48
